refnis;refnis;refnis;periode;aantal transacties;mediaan prijs(€);eerste kwartiel prijs(€);derde kwartiel prijs(€)
84009;BERTRIX;2015;Y;;;;
84009;BERTRIX;2016;Y;;;;
84009;BERTRIX;2017;Y;;;;
84009;BERTRIX;2018;Y;;;;
84009;BERTRIX;2019;Y;;;;
84009;BERTRIX;2020;Y;;;;
84010;BOUILLON;2010;Y;;;;
84010;BOUILLON;2011;Y;;;;
84010;BOUILLON;2012;Y;;;;
84010;BOUILLON;2013;Y;;;;
84010;BOUILLON;2014;Y;;;;
84010;BOUILLON;2015;Y;;;;
84010;BOUILLON;2016;Y;;;;
84010;BOUILLON;2017;Y;;;;
84010;BOUILLON;2018;Y;;;;
84010;BOUILLON;2019;Y;;;;
84010;BOUILLON;2020;Y;;;;
84016;DAVERDISSE;2010;Y;;;;
84016;DAVERDISSE;2011;Y;;;;
84016;DAVERDISSE;2012;Y;;;;
84016;DAVERDISSE;2013;Y;;;;
84016;DAVERDISSE;2014;Y;;;;
84016;DAVERDISSE;2015;Y;;;;
84016;DAVERDISSE;2016;Y;;;;
84016;DAVERDISSE;2017;Y;;;;
84016;DAVERDISSE;2018;Y;;;;
84016;DAVERDISSE;2019;Y;;;;
84016;DAVERDISSE;2020;Y;;;;
84029;HERBEUMONT;2010;Y;;;;
84029;HERBEUMONT;2011;Y;;;;
84029;HERBEUMONT;2012;Y;;;;
84029;HERBEUMONT;2013;Y;;;;
84029;HERBEUMONT;2014;Y;;;;
84029;HERBEUMONT;2015;Y;;;;
84029;HERBEUMONT;2016;Y;;;;
84029;HERBEUMONT;2017;Y;;;;
84029;HERBEUMONT;2018;Y;;;;
84029;HERBEUMONT;2019;Y;;;;
84029;HERBEUMONT;2020;Y;;;;
84033;LEGLISE;2010;Y;;;;
84033;LEGLISE;2011;Y;;;;
84033;LEGLISE;2012;Y;;;;
84033;LEGLISE;2013;Y;;;;
84033;LEGLISE;2014;Y;;;;
84033;LEGLISE;2015;Y;;;;
84033;LEGLISE;2016;Y;;;;
84033;LEGLISE;2017;Y;;;;
84033;LEGLISE;2018;Y;;;;
84033;LEGLISE;2019;Y;;;;
84033;LEGLISE;2020;Y;;;;
84035;LIBIN;2010;Y;;;;
84035;LIBIN;2011;Y;;;;
84035;LIBIN;2012;Y;;;;
84035;LIBIN;2013;Y;;;;
84035;LIBIN;2014;Y;;;;
84035;LIBIN;2015;Y;;;;
84035;LIBIN;2016;Y;;;;
84035;LIBIN;2017;Y;;;;
84035;LIBIN;2018;Y;;;;
84035;LIBIN;2019;Y;;;;
84035;LIBIN;2020;Y;;;;
84043;NEUFCHATEAU;2010;Y;;;;
84043;NEUFCHATEAU;2011;Y;;;;
84043;NEUFCHATEAU;2012;Y;;;;
84043;NEUFCHATEAU;2013;Y;;;;
84043;NEUFCHATEAU;2014;Y;;;;
84043;NEUFCHATEAU;2015;Y;;;;
84043;NEUFCHATEAU;2016;Y;;;;
84043;NEUFCHATEAU;2017;Y;;;;
84043;NEUFCHATEAU;2018;Y;;;;
84043;NEUFCHATEAU;2019;Y;;;;
84043;NEUFCHATEAU;2020;Y;;;;
84050;PALISEUL;2010;Y;;;;
84050;PALISEUL;2011;Y;;;;
84050;PALISEUL;2012;Y;;;;
84050;PALISEUL;2013;Y;;;;
84050;PALISEUL;2014;Y;;;;
84050;PALISEUL;2015;Y;;;;
84050;PALISEUL;2016;Y;;;;
84050;PALISEUL;2017;Y;;;;
84050;PALISEUL;2018;Y;;;;
84050;PALISEUL;2019;Y;;;;
84050;PALISEUL;2020;Y;;;;
84059;SAINT-HUBERT;2010;Y;;;;
84059;SAINT-HUBERT;2011;Y;;;;
84059;SAINT-HUBERT;2012;Y;;;;
84059;SAINT-HUBERT;2013;Y;;;;
84059;SAINT-HUBERT;2014;Y;;;;
84059;SAINT-HUBERT;2015;Y;;;;
84059;SAINT-HUBERT;2016;Y;;;;
84059;SAINT-HUBERT;2017;Y;;;;
84059;SAINT-HUBERT;2018;Y;;;;
84059;SAINT-HUBERT;2019;Y;;;;
84059;SAINT-HUBERT;2020;Y;;;;
84068;TELLIN;2010;Y;;;;
84068;TELLIN;2011;Y;;;;
84068;TELLIN;2012;Y;;;;
84068;TELLIN;2013;Y;;;;
84068;TELLIN;2014;Y;;;;
84068;TELLIN;2015;Y;;;;
84068;TELLIN;2016;Y;;;;
84068;TELLIN;2017;Y;;;;
84068;TELLIN;2018;Y;;;;
84068;TELLIN;2019;Y;;;;
84068;TELLIN;2020;Y;;;;
84075;WELLIN;2010;Y;;;;
84075;WELLIN;2011;Y;;;;
84075;WELLIN;2012;Y;;;;
84075;WELLIN;2013;Y;;;;
84075;WELLIN;2014;Y;;;;
84075;WELLIN;2015;Y;;;;
84075;WELLIN;2016;Y;;;;
84075;WELLIN;2017;Y;;;;
84075;WELLIN;2018;Y;;;;
84075;WELLIN;2019;Y;;;;
84075;WELLIN;2020;Y;;;;
84077;LIBRAMONT-CHEVIGNY;2010;Y;;;;
84077;LIBRAMONT-CHEVIGNY;2011;Y;;;;
84077;LIBRAMONT-CHEVIGNY;2012;Y;;;;
84077;LIBRAMONT-CHEVIGNY;2013;Y;;;;
84077;LIBRAMONT-CHEVIGNY;2014;Y;;;;
84077;LIBRAMONT-CHEVIGNY;2015;Y;;;;
84077;LIBRAMONT-CHEVIGNY;2016;Y;;;;
84077;LIBRAMONT-CHEVIGNY;2017;Y;;;;
84077;LIBRAMONT-CHEVIGNY;2018;Y;;;;
84077;LIBRAMONT-CHEVIGNY;2019;Y;;;;
84077;LIBRAMONT-CHEVIGNY;2020;Y;;;;
85007;CHINY;2010;Y;;;;
85007;CHINY;2011;Y;;;;
85007;CHINY;2012;Y;;;;
85007;CHINY;2013;Y;;;;
85007;CHINY;2014;Y;;;;
85007;CHINY;2015;Y;;;;
85007;CHINY;2016;Y;;;;
85007;CHINY;2017;Y;;;;
85007;CHINY;2018;Y;;;;
85007;CHINY;2019;Y;;;;
85007;CHINY;2020;Y;;;;
85009;ETALLE;2010;Y;;;;
85009;ETALLE;2011;Y;;;;
85009;ETALLE;2012;Y;;;;
85009;ETALLE;2013;Y;;;;
85009;ETALLE;2014;Y;;;;
85009;ETALLE;2015;Y;;;;
85009;ETALLE;2016;Y;;;;
85009;ETALLE;2017;Y;;;;
85009;ETALLE;2018;Y;;;;
85009;ETALLE;2019;Y;;;;
85009;ETALLE;2020;Y;;;;
85011;FLORENVILLE;2010;Y;;;;
85011;FLORENVILLE;2011;Y;;;;
85011;FLORENVILLE;2012;Y;;;;
85011;FLORENVILLE;2013;Y;;;;
85011;FLORENVILLE;2014;Y;;;;
85011;FLORENVILLE;2015;Y;;;;
85011;FLORENVILLE;2016;Y;;;;
85011;FLORENVILLE;2017;Y;;;;
85011;FLORENVILLE;2018;Y;;;;
85011;FLORENVILLE;2019;Y;;;;
85011;FLORENVILLE;2020;Y;;;;
85024;MEIX-DEVANT-VIRTON;2010;Y;;;;
85024;MEIX-DEVANT-VIRTON;2011;Y;;;;
85024;MEIX-DEVANT-VIRTON;2012;Y;;;;
85024;MEIX-DEVANT-VIRTON;2013;Y;;;;
85024;MEIX-DEVANT-VIRTON;2014;Y;;;;
85024;MEIX-DEVANT-VIRTON;2015;Y;;;;
85024;MEIX-DEVANT-VIRTON;2016;Y;;;;
85024;MEIX-DEVANT-VIRTON;2017;Y;;;;
85024;MEIX-DEVANT-VIRTON;2018;Y;;;;
85024;MEIX-DEVANT-VIRTON;2019;Y;;;;
85024;MEIX-DEVANT-VIRTON;2020;Y;;;;
85026;MUSSON;2010;Y;;;;
85026;MUSSON;2011;Y;;;;
85026;MUSSON;2012;Y;;;;
85026;MUSSON;2013;Y;;;;
85026;MUSSON;2014;Y;;;;
85026;MUSSON;2015;Y;;;;
85026;MUSSON;2016;Y;;;;
85026;MUSSON;2017;Y;;;;
85026;MUSSON;2018;Y;;;;
85026;MUSSON;2019;Y;;;;
85026;MUSSON;2020;Y;;;;
85034;SAINT-LEGER;2010;Y;;;;
85034;SAINT-LEGER;2011;Y;;;;
85034;SAINT-LEGER;2012;Y;;;;
85034;SAINT-LEGER;2013;Y;;;;
85034;SAINT-LEGER;2014;Y;;;;
85034;SAINT-LEGER;2015;Y;;;;
85034;SAINT-LEGER;2016;Y;;;;
85034;SAINT-LEGER;2017;Y;;;;
85034;SAINT-LEGER;2018;Y;;;;
85034;SAINT-LEGER;2019;Y;;;;
85034;SAINT-LEGER;2020;Y;;;;
85039;TINTIGNY;2010;Y;;;;
85039;TINTIGNY;2011;Y;;;;
85039;TINTIGNY;2012;Y;;;;
85039;TINTIGNY;2013;Y;;;;
85039;TINTIGNY;2014;Y;;;;
85039;TINTIGNY;2015;Y;;;;
85039;TINTIGNY;2016;Y;;;;
85039;TINTIGNY;2017;Y;;;;
85039;TINTIGNY;2018;Y;;;;
85039;TINTIGNY;2019;Y;;;;
85039;TINTIGNY;2020;Y;;;;
85045;VIRTON;2010;Y;;;;
85045;VIRTON;2011;Y;;;;
85045;VIRTON;2012;Y;;;;
85045;VIRTON;2013;Y;;;;
85045;VIRTON;2014;Y;;;;
85045;VIRTON;2015;Y;;;;
85045;VIRTON;2016;Y;;;;
85045;VIRTON;2017;Y;;;;
85045;VIRTON;2018;Y;;;;
85045;VIRTON;2019;Y;;;;
85045;VIRTON;2020;Y;;;;
85046;HABAY;2010;Y;;;;
85046;HABAY;2011;Y;;;;
85046;HABAY;2012;Y;;;;
85046;HABAY;2013;Y;;;;
85046;HABAY;2014;Y;;;;
85046;HABAY;2015;Y;;;;
85046;HABAY;2016;Y;;;;
85046;HABAY;2017;Y;;;;
85046;HABAY;2018;Y;;;;
85046;HABAY;2019;Y;;;;
85046;HABAY;2020;Y;;;;
85047;ROUVROY;2010;Y;;;;
85047;ROUVROY;2011;Y;;;;
85047;ROUVROY;2012;Y;;;;
85047;ROUVROY;2013;Y;;;;
85047;ROUVROY;2014;Y;;;;
85047;ROUVROY;2015;Y;;;;
85047;ROUVROY;2016;Y;;;;
85047;ROUVROY;2017;Y;;;;
85047;ROUVROY;2018;Y;;;;
85047;ROUVROY;2019;Y;;;;
85047;ROUVROY;2020;Y;;;;
91005;ANHEE;2010;Y;;;;
91005;ANHEE;2011;Y;;;;
91005;ANHEE;2012;Y;;;;
91005;ANHEE;2013;Y;;;;
91005;ANHEE;2014;Y;;;;
91005;ANHEE;2015;Y;;;;
91005;ANHEE;2016;Y;;;;
91005;ANHEE;2017;Y;;;;
91005;ANHEE;2018;Y;;;;
91005;ANHEE;2019;Y;;;;
91005;ANHEE;2020;Y;;;;
91013;BEAURAING;2010;Y;;;;
91013;BEAURAING;2011;Y;;;;
91013;BEAURAING;2012;Y;;;;
91013;BEAURAING;2013;Y;;;;
91013;BEAURAING;2014;Y;;;;
91013;BEAURAING;2015;Y;;;;
91013;BEAURAING;2016;Y;;;;
91013;BEAURAING;2017;Y;;;;
91013;BEAURAING;2018;Y;;;;
91013;BEAURAING;2019;Y;;;;
91013;BEAURAING;2020;Y;;;;
91015;BIEVRE;2010;Y;;;;
91015;BIEVRE;2011;Y;;;;
91015;BIEVRE;2012;Y;;;;
91015;BIEVRE;2013;Y;;;;
91015;BIEVRE;2014;Y;;;;
91015;BIEVRE;2015;Y;;;;
91015;BIEVRE;2016;Y;;;;
91015;BIEVRE;2017;Y;;;;
91015;BIEVRE;2018;Y;;;;
91015;BIEVRE;2019;Y;;;;
91015;BIEVRE;2020;Y;;;;
91030;CINEY;2010;Y;;;;
91030;CINEY;2011;Y;;;;
91030;CINEY;2012;Y;;;;
91030;CINEY;2013;Y;;;;
91030;CINEY;2014;Y;;;;
91030;CINEY;2015;Y;;;;
91030;CINEY;2016;Y;;;;
91030;CINEY;2017;Y;;;;
91030;CINEY;2018;Y;;;;
91030;CINEY;2019;Y;;;;
91030;CINEY;2020;Y;;;;
91034;DINANT;2010;Y;;;;
91034;DINANT;2011;Y;;;;
91034;DINANT;2012;Y;;;;
91034;DINANT;2013;Y;;;;
91034;DINANT;2014;Y;;;;
91034;DINANT;2015;Y;;;;
91034;DINANT;2016;Y;;;;
91034;DINANT;2017;Y;;;;
91034;DINANT;2018;Y;;;;
91034;DINANT;2019;Y;;;;
91034;DINANT;2020;Y;;;;
91054;GEDINNE;2010;Y;;;;
91054;GEDINNE;2011;Y;;;;
91054;GEDINNE;2012;Y;;;;
91054;GEDINNE;2013;Y;;;;
91054;GEDINNE;2014;Y;;;;
91054;GEDINNE;2015;Y;;;;
91054;GEDINNE;2016;Y;;;;
91054;GEDINNE;2017;Y;;;;
91054;GEDINNE;2018;Y;;;;
91054;GEDINNE;2019;Y;;;;
91054;GEDINNE;2020;Y;;;;
91059;HAMOIS;2010;Y;;;;
91059;HAMOIS;2011;Y;;;;
91059;HAMOIS;2012;Y;;;;
91059;HAMOIS;2013;Y;;;;
91059;HAMOIS;2014;Y;;;;
91059;HAMOIS;2015;Y;;;;
91059;HAMOIS;2016;Y;;;;
91059;HAMOIS;2017;Y;;;;
91059;HAMOIS;2018;Y;;;;
91059;HAMOIS;2019;Y;;;;
91059;HAMOIS;2020;Y;;;;
91064;HAVELANGE;2010;Y;;;;
91064;HAVELANGE;2011;Y;;;;
91064;HAVELANGE;2012;Y;;;;
91064;HAVELANGE;2013;Y;;;;
91064;HAVELANGE;2014;Y;;;;
91064;HAVELANGE;2015;Y;;;;
91064;HAVELANGE;2016;Y;;;;
91064;HAVELANGE;2017;Y;;;;
91064;HAVELANGE;2018;Y;;;;
91064;HAVELANGE;2019;Y;;;;
91064;HAVELANGE;2020;Y;;;;
91072;HOUYET;2010;Y;;;;
91072;HOUYET;2011;Y;;;;
91072;HOUYET;2012;Y;;;;
